winner,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,t1_towerKills,t1_inhibitorKills,t1_baronKills,t1_dragonKills,t1_riftHeraldKills,t1_ban1,t1_ban2,t1_ban3,t1_ban4,t1_ban5,t2_towerKills,t2_inhibitorKills,t2_baronKills,t2_dragonKills,t2_riftHeraldKills,t2_ban1,t2_ban2,t2_ban3,t2_ban4,t2_ban5
2,2,2,2,2,2,2,3,0,0,0,0,18,40,117,134,497,11,3,3,4,1,141,31,40,117,64
2,2,1,2,0,1,0,4,0,0,2,0,40,114,29,18,157,11,3,0,2,0,122,64,63,412,92
1,1,1,1,1,1,1,9,1,1,2,1,90,41,122,23,18,1,0,0,1,0,122,18,39,114,75
1,1,2,1,1,2,2,5,1,1,1,0,154,498,51,55,7,6,0,0,2,1,421,121,38,114,51
2,2,1,2,2,1,2,2,0,0,1,0,105,29,141,83,-1,11,4,1,1,1,266,55,23,238,35
1,1,1,1,1,1,1,9,1,1,4,1,18,29,154,122,114,1,0,0,0,0,40,11,238,114,55
2,2,1,2,2,1,1,1,0,0,1,1,31,80,61,105,8,11,5,1,1,0,6,38,98,75,117
2,2,1,2,1,1,0,6,0,1,4,0,114,51,157,85,113,7,1,1,0,0,7,157,114,122,117
2,2,2,2,0,2,2,0,0,0,0,0,121,157,40,31,16,10,3,0,2,1,31,266,238,122,24
2,2,2,2,2,1,0,2,0,0,2,0,42,3,55,126,31,9,2,1,1,0,134,157,38,119,6
1,2,2,1,1,1,0,9,1,1,3,0,-1,-1,202,91,157,4,0,0,0,0,59,29,40,31,412
2,1,1,2,2,2,1,3,0,0,1,1,31,105,119,29,164,10,2,1,2,0,122,238,51,55,6
1,2,1,0,0,2,1,4,0,0,0,1,117,40,31,141,57,2,0,0,1,0,412,8,516,96,29
1,2,2,1,1,2,0,7,1,1,1,0,122,53,41,40,38,5,0,0,3,0,31,157,23,516,53
1,1,1,1,0,1,1,11,3,0,2,1,84,53,92,119,38,1,0,0,0,0,516,29,157,119,19
1,1,1,1,2,1,0,10,2,0,1,0,117,40,134,80,238,1,0,1,1,0,40,119,31,29,238
2,2,2,2,0,2,0,1,0,0,0,0,141,42,24,238,154,9,1,0,2,0,40,122,33,103,16
1,0,0,0,0,0,0,0,0,0,0,0,18,53,31,40,105,0,0,0,0,0,119,75,31,57,117
1,2,1,1,0,1,1,9,2,0,2,1,150,90,119,7,31,0,0,0,0,0,126,57,40,31,90
2,2,2,2,0,2,2,0,0,0,0,0,17,122,134,64,24,11,3,0,2,1,61,90,23,92,64
1,2,1,2,1,2,2,11,4,3,2,0,113,150,154,90,119,8,3,0,3,1,40,119,4,29,11
1,1,1,1,0,1,0,11,3,0,2,0,29,11,157,119,23,0,0,0,0,0,51,223,103,35,154
2,1,2,2,2,2,0,8,1,1,1,0,11,150,58,105,154,9,4,3,5,0,105,134,122,157,11
1,1,2,0,0,0,0,4,0,0,0,0,25,119,89,58,69,1,0,0,0,0,119,141,17,12,90
1,2,1,1,1,2,0,8,1,1,1,0,154,238,141,163,38,3,0,0,1,0,154,105,38,238,8
2,1,2,0,0,2,0,1,0,0,0,0,117,154,134,141,114,3,0,0,2,0,31,121,157,141,238
1,1,1,1,0,2,2,8,1,0,2,0,105,31,29,53,55,3,0,0,2,1,11,498,67,105,157
1,1,1,0,0,1,0,6,0,0,2,0,59,122,55,43,51,3,0,0,1,0,61,238,141,3,119
1,2,2,1,1,1,0,6,2,1,2,0,8,18,29,31,38,4,0,0,1,0,39,24,412,154,113
1,1,1,1,1,1,0,9,2,1,3,0,141,31,105,516,75,0,0,0,0,0,122,114,119,238,412
2,1,2,2,2,2,2,1,0,0,0,0,157,33,238,18,40,11,3,1,4,1,103,75,31,126,40
1,2,1,1,1,1,0,6,1,1,2,0,51,238,157,85,53,0,0,0,0,0,154,238,23,114,51
1,1,1,1,0,1,0,8,1,0,1,0,114,55,64,31,75,0,0,0,0,0,31,114,516,412,141
1,1,2,1,0,1,1,9,3,0,2,1,31,55,154,122,74,1,0,0,0,0,51,35,122,31,114
2,2,2,2,1,2,1,4,0,1,0,1,119,19,238,31,154,11,4,0,4,0,55,6,25,154,3
1,1,2,1,1,1,0,10,2,1,2,0,-1,20,92,157,67,3,0,0,0,0,133,63,105,51,141
1,1,1,0,0,1,0,4,0,0,1,0,59,420,40,157,53,0,0,0,0,0,92,53,157,103,81
2,2,2,2,2,2,2,0,0,0,0,0,51,157,67,122,40,9,3,1,1,1,31,18,42,29,157
2,2,1,2,2,2,0,3,0,0,0,0,99,432,67,23,60,10,2,1,3,0,92,89,245,141,53
2,1,1,2,2,1,2,5,2,0,2,0,141,53,134,29,40,11,5,2,3,1,117,38,18,40,31
1,1,1,1,0,1,0,11,2,0,2,0,99,69,91,22,17,0,0,0,0,0,53,2,84,119,35
1,1,2,1,1,1,0,11,3,2,3,0,75,90,84,18,53,7,1,0,1,0,18,40,238,136,134
2,2,2,2,2,1,0,1,0,0,1,0,117,29,67,18,8,9,2,1,2,0,105,31,53,117,40
1,2,2,1,1,1,0,8,1,1,1,0,38,57,119,498,412,2,0,0,0,0,141,57,31,163,121
1,2,1,1,0,1,1,9,1,0,2,1,53,18,33,40,91,1,0,0,0,0,57,31,40,119,141
1,1,1,1,1,2,2,11,3,1,1,0,57,117,238,157,121,5,0,0,2,1,61,114,421,40,119
2,2,2,0,0,0,0,0,0,0,0,0,40,432,90,117,157,4,0,0,0,0,51,154,64,18,80
1,2,2,2,2,2,2,9,2,1,1,0,157,238,53,105,75,8,1,1,2,1,238,18,29,40,157
2,2,1,2,2,1,2,4,0,0,1,0,29,119,154,19,238,11,5,2,3,1,122,53,240,85,55
1,1,1,0,0,1,0,6,0,0,2,0,103,114,64,67,68,0,0,0,0,0,5,122,90,51,143
2,1,2,2,2,2,1,3,0,0,0,1,53,19,57,157,92,8,1,1,2,0,31,141,29,38,57
1,2,1,1,0,2,1,8,1,0,0,1,53,16,141,238,92,3,0,0,3,0,238,64,75,8,117
1,1,1,1,0,1,1,9,2,0,2,1,157,23,105,64,51,1,0,0,0,0,245,122,23,55,157
2,1,2,2,2,2,2,2,0,0,0,0,154,114,67,238,498,9,2,1,3,1,432,105,67,24,58
1,1,1,1,0,1,1,11,2,0,1,1,141,31,92,11,105,1,0,0,1,0,51,38,6,103,122
2,2,2,0,0,2,2,0,0,0,0,0,238,82,55,19,51,3,0,0,1,1,86,55,238,105,31
1,1,2,1,0,1,1,10,2,0,3,1,105,11,29,19,157,1,0,0,0,0,57,157,75,31,122
2,1,1,2,2,1,0,7,1,0,3,0,498,18,53,36,157,9,3,1,1,0,40,122,16,64,29
1,1,1,0,0,1,0,3,0,0,1,0,28,240,29,157,7,0,0,0,0,0,238,51,126,157,33
1,2,1,1,0,1,1,8,2,0,3,1,119,61,3,55,105,1,0,0,0,0,122,154,8,117,64
2,2,2,2,0,2,2,0,0,0,0,0,29,51,238,122,67,10,2,0,1,1,67,51,122,64,119
1,1,1,1,1,1,0,10,2,1,2,0,141,201,53,105,136,2,0,0,0,0,3,105,141,157,245
2,2,2,2,2,1,1,4,0,0,1,1,91,122,16,105,92,11,2,1,2,0,157,38,114,75,31
2,1,1,2,1,2,1,5,0,1,3,1,31,11,16,238,90,10,2,1,2,0,113,61,157,23,141
1,2,2,1,1,2,1,7,1,1,0,1,62,238,119,126,154,1,0,0,1,0,29,31,122,16,90
1,2,2,0,0,1,0,5,0,0,1,0,31,48,16,119,238,2,0,0,1,0,24,141,238,55,498
1,2,2,1,1,1,0,9,2,1,3,0,67,105,53,26,122,4,0,0,0,0,157,31,16,105,114
2,1,0,0,0,0,0,0,0,0,0,0,80,18,38,121,238,0,0,0,0,0,67,154,157,141,31
2,1,2,2,1,1,0,6,0,2,4,0,141,238,412,114,157,10,4,0,2,0,119,157,238,7,6
2,2,2,2,0,0,0,0,0,0,0,0,103,268,113,31,238,9,1,0,0,0,122,157,31,67,40
2,2,2,0,2,2,0,0,0,0,0,0,134,53,114,40,29,7,0,1,3,0,113,238,33,122,24
1,1,1,1,1,2,1,9,2,1,1,1,53,57,58,29,154,3,0,0,2,0,18,516,40,150,31
2,2,2,2,0,1,0,1,0,0,1,0,75,53,105,9,23,11,3,0,1,0,114,21,122,238,11
1,1,1,1,0,1,1,10,2,0,2,1,122,11,497,119,420,0,0,0,0,0,157,51,80,105,164
1,1,1,1,1,1,0,8,1,1,3,0,75,498,55,18,11,2,0,0,0,0,58,64,51,122,83
2,2,1,2,2,1,2,5,0,0,2,0,157,18,53,92,59,10,3,2,1,1,18,238,141,119,31
1,1,1,1,0,1,0,10,1,0,1,0,67,267,157,24,122,2,0,0,0,0,201,45,68,420,53
1,2,2,1,2,1,0,10,3,0,2,0,31,238,40,-1,29,10,2,1,2,0,498,154,31,164,119
1,1,2,2,1,2,2,9,1,2,0,0,119,157,53,238,497,7,1,0,3,1,40,238,64,119,-1
1,1,1,0,0,1,0,4,0,0,1,0,497,79,92,157,64,1,0,0,0,0,63,37,238,6,53
1,1,2,1,2,1,0,8,2,0,3,0,9,266,141,6,157,3,0,1,0,0,131,412,238,119,497
1,2,2,2,1,2,1,7,1,1,1,1,516,157,238,141,236,7,1,0,4,0,37,157,134,154,113
2,2,2,0,0,2,0,0,0,0,0,0,56,17,67,84,238,4,0,0,1,0,238,84,103,157,131
2,2,2,2,2,1,2,2,0,0,2,0,29,105,134,57,157,11,3,1,2,1,122,40,498,157,238
2,2,2,2,1,2,0,4,0,1,0,0,157,516,238,25,57,10,3,1,5,0,40,157,238,114,31
1,2,1,1,0,1,0,9,1,0,2,0,157,-1,154,105,31,2,0,0,0,0,238,55,105,412,126
1,1,1,1,1,1,1,11,4,1,1,1,31,103,75,90,29,1,0,0,0,0,122,113,119,157,31
1,1,1,1,0,1,1,11,4,0,2,1,516,5,53,25,64,0,0,0,0,0,23,412,245,53,64
2,2,2,0,0,2,0,0,0,0,0,0,201,141,35,31,23,4,0,0,2,0,497,11,141,238,18
1,2,2,1,1,1,0,6,1,1,2,0,31,85,105,157,6,3,0,0,2,0,154,157,83,119,31
1,2,1,1,1,1,1,10,1,1,2,1,-1,38,119,57,31,0,0,0,0,0,157,107,202,28,31
2,1,2,2,1,2,0,10,2,1,4,0,119,17,154,11,126,7,2,2,1,0,80,141,58,122,154
2,1,2,2,2,2,0,4,0,0,0,0,31,11,254,516,40,7,2,1,3,0,516,53,40,59,19
2,1,2,0,0,2,2,1,0,0,0,0,92,498,53,17,9,4,0,0,2,1,154,119,157,67,122
2,2,2,2,0,2,0,3,0,0,1,0,67,238,18,141,497,6,1,0,3,0,141,91,31,80,117
1,1,1,1,1,2,1,10,2,2,4,1,3,154,238,157,114,5,0,0,1,0,154,60,3,498,117
2,2,2,2,0,2,0,1,0,0,0,0,412,53,122,5,154,10,2,0,3,0,157,80,238,29,429
2,1,2,2,2,2,2,2,0,0,0,0,113,154,39,51,157,9,2,1,2,1,29,82,157,154,117
2,2,2,2,2,2,0,3,0,0,0,0,23,122,238,51,157,9,1,1,3,0,141,67,-1,105,412
2,2,2,0,0,1,1,2,0,0,1,1,122,154,40,127,79,5,0,0,2,0,6,64,31,157,141
1,1,2,2,1,2,2,7,2,1,0,0,17,154,157,19,32,9,2,1,4,1,5,11,154,122,238
1,1,1,1,1,2,1,7,1,1,1,1,114,238,119,51,412,0,0,0,1,0,11,38,79,114,498
2,2,1,2,0,1,2,5,1,0,1,0,157,39,-1,13,90,7,1,0,2,1,114,238,141,53,83
2,1,1,2,0,2,0,2,0,0,0,0,64,23,75,40,11,10,1,0,3,0,99,134,64,40,11
1,1,1,1,1,1,1,11,3,1,2,1,119,113,23,238,31,1,0,0,1,0,31,64,119,55,53
2,2,2,2,2,2,2,2,0,0,2,0,122,245,16,154,157,11,4,1,2,1,154,157,119,23,122
2,2,1,2,2,2,0,4,0,0,1,0,134,53,122,516,157,10,4,1,2,0,92,51,105,53,122
2,1,2,2,2,2,2,6,0,0,1,0,89,53,126,11,122,10,2,1,3,1,122,105,53,157,31
2,2,1,2,2,2,2,3,0,0,0,0,516,54,157,131,53,11,4,1,2,1,58,157,51,89,23
1,1,1,1,1,2,0,10,4,2,3,0,114,154,31,122,11,0,0,0,1,0,4,114,11,119,53
1,1,1,1,1,1,1,11,4,2,2,1,55,157,63,2,23,3,0,0,0,0,119,141,103,157,114
1,1,1,2,1,1,1,10,1,1,3,1,119,154,61,157,51,3,1,0,0,0,69,53,154,238,51
2,1,1,2,2,1,0,3,0,0,2,0,11,117,114,28,154,11,2,1,1,0,201,63,157,51,143
2,1,2,2,0,1,0,0,0,0,1,0,41,103,33,53,29,5,1,0,0,0,55,119,105,11,75
2,1,2,2,0,2,0,3,0,0,0,0,53,238,122,64,114,7,2,0,3,0,40,5,64,141,16
1,1,1,1,0,0,0,7,1,0,0,0,18,40,34,31,141,0,0,0,0,0,157,31,55,79,40
2,2,2,2,2,2,0,4,0,0,1,0,40,35,90,11,157,8,1,1,3,0,412,22,64,91,122
2,1,0,0,0,0,0,0,0,0,0,0,6,31,157,122,91,0,0,0,0,0,119,58,157,51,131
1,1,1,1,0,2,1,6,1,0,0,1,40,16,31,90,157,1,0,0,3,0,238,67,122,75,31
1,1,1,1,1,1,0,10,2,1,1,0,133,96,38,8,40,0,0,0,0,0,141,119,29,31,238
1,2,1,1,1,1,1,9,1,1,2,1,16,31,11,60,75,2,0,0,0,0,29,24,67,114,77
1,2,2,1,1,2,2,9,2,2,2,0,113,31,18,157,498,7,0,0,2,1,141,114,236,40,412
2,2,2,2,1,2,2,1,0,1,0,0,119,58,412,75,38,10,2,0,2,1,51,41,121,35,31
1,2,1,1,2,2,2,9,4,1,1,0,104,119,90,122,18,10,2,1,3,1,141,16,67,420,102
1,2,1,1,0,1,0,10,2,0,1,0,157,32,19,516,25,0,0,0,0,0,122,202,74,119,-1
2,1,2,2,0,2,0,1,0,0,0,0,122,24,51,238,141,10,2,0,3,0,25,102,1,114,53
2,1,1,2,2,2,1,4,0,0,0,1,40,141,103,31,117,10,2,1,3,0,141,40,117,238,57
2,2,2,1,2,1,0,9,3,0,3,0,122,114,141,90,238,8,1,1,2,0,69,64,119,497,122
1,1,1,1,1,2,0,11,3,1,1,0,92,103,114,157,134,3,0,0,3,0,51,92,7,157,105
1,2,2,1,0,1,2,8,1,0,3,0,154,245,122,53,31,5,0,0,0,1,7,51,24,40,19
2,1,2,2,2,2,2,7,0,0,2,0,29,119,19,157,18,9,2,3,2,1,498,154,31,18,29
1,1,2,1,2,2,2,10,2,1,2,0,64,11,122,103,157,7,0,1,3,1,157,99,51,24,105
1,1,1,1,0,1,0,11,3,0,1,0,29,238,11,157,122,3,0,0,0,0,516,90,40,18,157
2,2,1,2,1,1,1,2,0,1,1,1,122,55,117,236,31,9,1,0,2,0,6,23,40,157,114
1,1,2,1,1,2,1,8,1,2,2,1,240,79,33,117,31,3,0,0,2,0,122,117,18,40,55
2,2,2,2,2,2,0,2,0,0,0,0,141,154,51,122,238,11,3,1,4,0,122,157,238,31,201
2,2,2,2,2,2,0,4,0,0,0,0,114,238,10,58,53,11,5,2,3,0,31,141,201,115,80
1,1,1,1,1,2,1,7,1,1,1,1,141,31,38,57,18,3,0,0,1,0,76,-1,18,7,40
2,2,2,2,0,2,0,1,0,0,0,0,64,238,122,53,57,8,2,0,3,0,119,164,157,11,31
2,1,2,2,2,2,2,1,0,0,0,0,117,29,105,154,90,11,3,1,3,1,119,40,163,16,6
2,1,2,2,0,0,2,0,0,0,0,0,18,8,154,113,40,11,3,0,0,1,18,117,55,79,29
1,1,2,1,1,1,2,5,1,1,2,0,157,113,122,516,31,4,0,0,0,1,157,18,55,25,122
1,1,2,0,0,1,1,4,0,0,2,1,150,157,40,53,31,3,0,0,0,0,11,141,-1,59,31
1,1,1,1,0,1,0,8,1,0,1,0,497,3,105,119,498,0,0,0,0,0,201,154,120,55,498
2,1,2,2,2,2,2,1,0,0,0,0,39,31,126,16,238,11,3,2,4,1,29,17,18,38,238
1,1,2,2,2,1,1,7,1,0,2,1,55,141,40,29,64,7,2,1,2,0,238,40,67,38,53
2,1,2,2,2,2,2,6,1,0,1,0,154,114,141,105,55,11,5,1,4,1,64,154,90,119,29
2,1,1,2,2,1,0,6,0,0,1,0,53,122,150,164,59,9,2,2,3,0,31,119,67,141,154
1,1,1,1,1,1,0,9,2,1,2,0,19,412,6,64,157,0,0,0,0,0,498,-1,53,105,57
1,1,2,2,1,1,0,10,1,2,2,0,76,114,29,24,117,6,1,0,1,0,18,157,96,117,29
1,1,2,1,1,1,0,11,3,2,3,0,141,84,119,240,154,3,0,0,0,0,117,497,58,238,154
2,2,2,2,2,2,0,1,0,0,1,0,105,131,122,119,64,10,2,1,3,0,61,64,53,40,122
1,1,1,1,1,1,1,9,3,1,3,1,154,114,105,16,201,1,0,0,0,0,498,75,119,117,102
2,2,2,2,2,1,0,5,0,0,3,0,61,141,119,245,420,11,4,3,1,0,122,55,19,31,64
2,1,2,2,0,2,0,0,0,0,0,0,53,114,17,238,67,7,1,0,1,0,412,113,238,240,53
1,2,2,1,2,2,0,11,4,0,1,0,18,40,119,157,24,4,0,2,3,0,29,67,238,131,122
1,2,2,1,1,2,0,8,3,1,4,0,38,19,18,119,141,6,0,0,1,0,114,119,51,31,105
2,1,2,2,0,2,0,0,0,0,0,0,141,-1,80,-1,53,7,1,0,2,0,59,113,14,40,18
2,2,1,2,1,1,0,7,0,2,2,0,238,5,31,154,412,8,1,1,3,0,154,122,67,238,19
2,1,1,2,1,1,2,8,0,1,4,0,114,105,17,29,122,8,1,1,0,1,51,122,121,114,24
2,2,2,2,2,2,2,3,0,0,0,0,69,119,55,7,91,10,2,1,2,1,40,157,119,114,498
2,2,2,2,0,2,2,1,0,0,0,0,105,102,122,238,114,10,1,0,3,1,53,19,67,154,238
2,1,1,2,2,1,0,4,0,0,1,0,105,31,61,16,35,8,1,1,2,0,114,105,64,75,141
2,1,1,2,0,2,2,2,0,0,0,0,412,238,-1,154,117,5,1,0,2,1,117,31,6,154,91
1,1,1,1,1,2,1,10,2,1,1,1,117,157,19,114,412,2,0,0,1,0,117,154,157,107,84
2,1,2,2,2,2,0,4,0,0,2,0,69,31,105,141,122,8,1,1,1,0,122,7,412,141,16
2,2,2,1,1,1,0,6,2,1,3,0,92,104,51,157,113,8,1,1,1,0,238,103,154,429,157
2,2,2,2,0,2,2,2,0,0,1,0,157,238,19,105,114,8,1,0,1,1,105,40,516,29,141
2,2,2,0,2,2,0,1,0,0,0,0,114,421,51,42,90,5,0,1,3,0,154,44,119,164,201
2,2,1,2,2,2,0,2,0,0,0,0,7,119,55,29,40,7,1,1,1,0,238,18,40,16,201
2,1,2,2,2,2,1,1,0,0,1,1,11,55,117,40,114,8,1,1,2,0,114,119,31,238,236
2,2,1,2,2,2,0,6,0,0,3,0,122,498,113,154,67,10,2,1,1,0,67,154,99,157,105
2,1,1,2,2,2,0,4,0,0,0,0,238,91,141,92,53,7,1,1,2,0,104,91,141,51,23
1,1,2,1,0,2,2,7,1,0,0,0,154,24,222,55,498,2,0,0,1,1,105,157,23,117,131
2,2,2,2,2,2,1,2,0,0,1,1,157,114,18,3,498,9,1,1,2,0,136,157,114,119,31
1,2,2,1,1,2,0,9,1,1,0,0,497,92,40,29,126,2,0,0,3,0,7,497,85,60,516
2,2,2,1,2,1,2,7,1,0,2,0,31,122,43,117,24,9,1,1,2,1,157,516,11,105,31
2,1,2,2,1,2,2,4,0,1,0,0,122,105,119,84,15,10,2,0,4,1,141,58,103,64,238
1,1,2,1,2,1,0,10,2,0,4,0,59,53,420,89,11,5,0,3,1,0,157,67,75,117,84
2,1,2,2,2,2,2,3,0,0,0,0,16,117,40,29,164,9,1,1,4,1,33,40,121,8,157
2,2,2,0,0,2,0,0,0,0,0,0,74,19,110,141,122,2,0,0,2,0,157,31,114,75,5
1,1,1,1,1,2,0,9,2,1,2,0,122,74,11,51,105,4,0,0,2,0,67,58,122,154,105
1,2,1,1,0,1,1,9,2,0,2,1,122,29,121,11,6,4,1,0,1,0,17,157,18,238,103
2,2,2,2,2,2,0,4,0,0,1,0,117,119,75,238,412,8,1,1,2,0,57,498,67,40,412
2,1,1,2,2,2,2,5,0,0,1,0,67,141,40,31,240,10,2,1,2,1,59,40,119,31,57
1,2,1,1,0,2,0,11,1,0,0,0,154,40,59,64,75,0,0,0,3,0,84,113,57,6,90
1,2,1,1,1,1,2,9,1,1,4,0,516,114,105,45,122,3,0,0,0,1,119,40,29,92,8
2,1,1,1,2,2,1,6,1,0,0,1,31,157,21,6,238,8,1,2,4,0,7,25,6,157,238
2,1,1,2,2,2,2,3,0,0,0,0,157,23,516,64,29,9,2,1,3,1,53,40,91,42,31
1,1,1,1,1,1,0,9,2,1,2,0,17,31,121,53,80,1,0,0,0,0,39,122,51,36,84
2,2,2,2,0,2,0,0,0,0,0,0,23,69,429,53,17,6,1,0,1,0,516,53,92,67,29
1,2,2,1,0,1,1,10,2,0,2,1,114,420,157,154,90,4,0,0,0,0,42,141,29,154,157
2,2,2,2,2,2,0,4,0,0,3,0,63,498,122,154,157,8,2,1,1,0,105,114,157,23,25
2,1,2,2,2,2,0,4,0,1,0,0,105,3,20,117,29,10,3,2,5,0,33,119,154,11,121
1,2,2,1,1,2,0,7,1,1,2,0,51,238,67,18,150,4,0,1,3,0,238,25,40,113,122
2,2,0,0,0,0,0,0,0,0,0,0,31,238,131,119,90,0,0,0,0,0,238,122,17,89,40
1,1,2,1,1,2,1,11,3,2,3,1,105,19,90,119,114,7,1,0,1,0,114,119,58,29,157
1,2,2,1,0,1,1,7,1,0,2,1,126,141,40,497,31,1,0,0,0,0,238,141,154,31,131
2,2,2,2,2,1,2,0,0,0,1,0,134,154,157,31,238,11,3,1,2,1,91,117,238,119,57
2,2,2,2,2,2,2,1,0,0,0,0,157,113,40,117,16,10,1,1,3,1,40,117,238,122,67
2,2,2,2,2,2,2,2,0,0,0,0,119,122,498,8,157,7,1,1,2,1,119,105,122,50,75
2,2,1,2,2,1,1,5,0,0,4,1,105,53,17,122,31,9,2,1,1,0,119,75,157,1,131
2,2,1,2,2,1,1,5,0,0,1,1,412,92,11,134,53,9,1,1,2,0,141,497,223,29,114
2,1,1,2,2,1,2,5,0,0,3,0,31,114,53,51,75,10,3,2,1,1,40,59,53,105,31
1,1,1,1,1,2,0,11,4,1,2,0,25,51,89,80,126,2,0,0,2,0,122,84,141,51,157
2,1,1,2,2,1,0,5,0,0,1,0,11,119,122,63,99,11,3,1,3,0,89,141,222,23,238
1,1,1,1,2,1,0,11,6,0,4,0,29,119,84,105,1,5,1,1,1,0,122,105,53,119,157
1,2,1,1,1,1,2,9,2,1,3,0,238,16,91,57,31,2,0,0,0,1,40,238,119,7,57
1,2,2,1,1,2,0,10,3,2,2,0,31,122,40,157,23,3,0,0,1,0,29,119,33,141,113
2,2,2,0,0,2,2,1,0,0,0,0,36,105,17,134,53,4,0,0,2,1,6,51,17,122,238
1,2,1,1,0,0,1,10,2,0,0,1,119,40,516,122,134,0,0,0,0,0,11,143,157,57,29
2,2,2,2,0,2,1,2,0,0,0,1,266,67,6,18,103,10,2,0,2,0,86,157,126,105,131
2,2,2,2,1,2,2,1,0,1,0,0,157,238,420,23,45,10,1,0,4,1,240,141,134,117,157
1,1,1,1,1,2,1,7,1,1,1,1,31,29,53,11,238,2,0,0,1,0,55,91,412,157,141
1,1,1,1,1,1,1,11,3,1,4,1,238,53,31,19,57,1,0,0,0,0,64,238,63,516,114
2,1,2,2,2,1,0,2,0,0,2,0,141,105,17,40,117,8,1,1,3,0,57,29,141,31,7
1,1,1,1,0,2,0,6,1,0,0,0,3,143,84,154,114,2,0,0,1,0,23,11,157,134,58
1,2,1,1,1,2,0,10,3,3,2,0,99,134,122,75,63,5,0,0,2,0,29,31,157,8,119
2,2,2,2,0,2,2,1,0,0,0,0,92,38,57,31,19,8,1,0,1,1,126,154,29,412,141
1,1,1,1,2,2,0,9,2,1,1,0,131,31,67,114,238,4,0,1,3,0,6,122,141,60,40
2,1,1,2,1,1,0,7,0,2,2,0,134,23,11,121,31,7,1,0,3,0,6,119,105,51,31
2,2,2,2,0,2,0,4,0,0,0,0,29,114,31,245,3,9,2,0,2,0,6,238,119,64,117
1,2,2,1,2,1,0,8,1,0,3,0,119,1,64,23,157,3,0,1,1,0,141,53,12,31,122
2,2,2,2,0,2,2,0,0,0,1,0,99,17,105,63,55,10,2,0,2,1,122,157,61,58,89
1,1,1,2,1,1,1,7,1,1,2,1,18,238,31,57,117,8,2,1,2,0,31,28,157,55,7
1,1,1,0,1,1,2,4,0,1,2,0,34,59,96,31,141,4,0,0,0,1,92,8,119,29,18
2,2,2,2,2,2,1,3,0,1,0,1,119,117,75,23,16,11,5,1,5,0,29,103,157,40,23
2,1,1,1,2,2,0,6,1,0,0,0,31,266,105,53,157,10,2,2,4,0,113,154,53,-1,40
2,1,1,2,2,1,1,5,0,0,1,1,201,119,51,154,240,10,1,1,2,0,122,8,157,51,119
2,2,1,2,2,2,2,1,0,0,0,0,516,31,18,117,238,9,1,1,2,1,122,157,498,54,141
2,2,2,2,2,2,2,2,0,0,1,0,67,31,8,29,122,11,3,2,3,1,157,40,57,31,69
2,2,2,2,2,1,2,3,0,0,2,0,92,79,57,157,31,10,6,4,3,1,119,117,16,78,40
1,2,1,1,1,1,1,9,1,1,2,1,119,75,157,122,19,3,0,0,0,0,122,104,-1,420,157
2,1,1,2,0,1,2,3,0,0,2,0,223,24,119,31,157,9,2,0,1,1,412,154,40,141,31
2,2,1,2,1,2,0,5,0,1,0,0,238,117,157,75,56,9,3,1,4,0,154,157,105,64,122
1,1,1,1,0,1,0,6,1,0,1,0,61,119,238,122,53,1,0,0,1,0,23,157,63,516,150
1,1,1,1,1,1,1,11,4,1,4,1,154,31,19,134,238,0,0,0,0,0,5,105,114,103,21
2,1,2,2,2,2,1,5,0,0,1,1,131,122,201,420,18,10,3,1,3,0,86,53,23,6,102
2,1,1,1,2,1,0,7,1,0,2,0,59,53,24,33,89,7,1,1,0,0,80,245,29,157,31
1,1,1,1,1,2,0,10,2,1,1,0,114,31,91,117,53,5,0,0,1,0,16,39,154,40,238
2,2,2,2,2,2,0,5,0,0,1,0,51,412,238,53,141,10,1,1,3,0,105,114,11,84,6
2,1,2,2,0,2,2,0,0,0,0,0,38,122,105,154,29,9,2,0,3,1,157,105,203,114,117
1,1,2,2,2,2,0,8,1,0,2,0,18,57,119,45,-1,8,2,2,2,0,222,119,122,238,141
1,2,1,1,1,1,1,6,1,1,2,1,119,29,516,266,117,3,0,0,0,0,29,117,40,412,113
2,1,2,2,2,1,0,3,0,0,2,0,53,90,57,84,75,10,2,1,3,0,14,126,157,31,119
2,1,2,2,2,2,2,1,0,0,0,0,412,117,96,69,31,8,1,1,1,1,113,18,31,79,40
2,2,2,0,0,2,0,0,0,0,0,0,113,117,40,119,29,2,0,0,1,0,84,238,18,11,498
2,1,2,2,0,2,0,3,0,0,1,0,64,141,238,117,157,11,2,0,2,0,31,64,6,90,238
2,2,2,2,2,2,2,2,0,0,1,0,18,63,64,157,420,9,1,1,3,1,38,7,119,122,154
1,1,1,1,2,1,1,7,2,0,1,1,58,114,154,122,31,5,0,2,3,0,122,150,238,67,412
1,1,2,1,1,1,1,11,3,1,1,1,51,89,238,141,40,1,0,0,0,0,86,157,18,19,51
1,2,1,1,1,1,0,9,1,1,1,0,57,141,18,90,96,2,0,0,0,0,117,92,40,516,57
1,2,1,1,0,1,0,10,3,0,4,0,119,24,236,105,202,3,0,0,0,0,53,122,157,31,105
1,1,1,1,0,1,0,5,1,0,1,0,106,117,114,8,57,1,0,0,0,0,19,57,141,31,119
1,1,1,1,1,1,0,11,3,1,2,0,141,202,40,31,67,0,0,0,0,0,99,154,19,23,102
